word_count,sentence_count,avg_sentence_len,avg_word_len,spelling_errors,long_word,exc_count,que_count,stopwords_count,unigrams_count,bigrams_count,trigrams_count,noun_count,adj_count,adv_count,verb_count,fw_count,syllable_count,flesch_reading_ease,smog_index,flesch_kincaid_grade,coleman_liau_index,automated_readability_index,dale_chall_readability_score,difficult_words,linsear_write_formula,gunning_fog,neg_sentiment,neu_sentiment,pos_sentiment,score1,score2,score
190,10,19,3.547368421,15,23,1,0,76,117,172,181,41,10,12,32,0,218,79.7,9.6,6.3,6.15,6.3,6.44,21,6.75,13.7304142,0.093,8.504,1.403,3,3,6
267,29,9.206896552,3.745318352,18,44,0,0,101,101,167,208,62,9,7,48,0,306,88.74,8.4,2.9,6.22,3.6,5.6,23,2.384615385,9.165517241,0.498,24.346,4.156,3,3,6
192,11,17.45454545,4.364583333,1,33,0,0,73,78,125,145,52,21,4,35,0,255,64.1,10,8.2,11.37,9.9,6.43,22,8.4,13.35627907,0.172,8.419,2.409,3,3,6
383,26,14.73076923,3.639686684,18,42,0,2,139,193,353,376,97,24,19,55,0,432,83.66,8,4.8,6.42,5.1,5.96,36,5.25,11.44778761,0.931,21.502,3.567,4,4,8
502,24,20.91666667,3.834661355,20,79,0,1,180,228,442,484,139,37,28,87,0,594,70.63,10.6,7.8,10.09,9.8,7.14,70,7,15.66666667,1.299,19.687,3.013,5,5,10
310,17,18.23529412,3.825806452,12,45,1,0,144,130,250,285,57,22,14,64,0,372,79.9,9.6,6.3,7.13,7,5.85,25,8.7,12.20112676,1.288,13.694,2.018,4,3,7
637,28,22.75,4.298273155,25,136,0,1,213,271,536,603,213,58,31,100,0,888,50.67,13.6,11.3,12.36,12.9,7.57,102,10.2,17.57793852,1.045,22.971,3.984,5,5,10
610,39,15.64102564,3.652459016,31,76,0,2,222,248,522,585,128,39,30,110,0,726,74.59,9.3,6.2,7.36,5.9,6.42,71,5.25,12.78839925,0.667,32.832,5.502,4,4,8
441,27,16.33333333,3.920634921,22,68,0,1,182,194,371,419,91,18,21,87,0,539,74.79,9.8,6.2,8.81,6.9,6.95,65,4.388888889,14.06103093,0.695,23.355,2.95,5,5,10
123,4,30.75,4.146341463,8,18,0,0,54,77,111,120,36,3,12,21,0,153,67.42,11.2,11.1,9.18,14.1,6.98,14,12.125,18.42758621,0.091,3.732,0.177,3,2,5
325,11,29.54545455,4.033846154,28,53,0,0,144,112,222,259,66,20,7,74,0,413,60.89,11.7,11.5,8.94,13.2,6.78,34,17.66666667,17.40375839,0,8.631,2.369,4,4,8
301,15,20.06666667,4.355481728,15,61,3,0,122,156,271,294,77,22,14,56,0,415,60.95,11.3,9.4,10.21,10.3,7.32,49,8.2,16.45508897,0.916,13.244,0.84,4,4,8
295,18,16.38888889,3.989830508,18,54,0,0,125,147,269,286,57,23,21,54,0,372,73.58,10.7,6.6,8.75,7.5,7.06,45,7.166666667,14.68410646,2.387,14.777,0.836,4,4,8
414,27,15.33333333,3.927536232,25,79,2,1,153,185,349,392,107,28,20,88,0,507,74.9,9.5,6.1,8.86,7.2,6.97,61,6.416666667,14.09777778,2.304,22.028,2.669,5,4,9
532,35,15.2,3.836466165,28,76,3,3,228,220,477,520,111,24,19,104,0,637,75.1,9.4,6,7.82,6.2,6.34,61,6.285714286,12.43148936,0.077,31.437,3.486,5,4,9
386,21,18.38095238,4.007772021,12,63,1,0,164,171,331,364,94,25,30,67,0,481,72.16,10.6,7.2,9.86,8.9,7.05,56,6.583333333,15.04688427,1.675,17.527,1.799,4,5,9
579,26,22.26923077,3.977547496,20,104,0,0,244,236,468,523,120,31,33,103,0,755,67.99,11.7,8.8,8.94,9.9,6.96,77,8,15.92910134,0.399,21.941,3.66,5,5,10
302,19,15.89473684,3.751655629,16,50,0,0,104,161,278,294,92,11,11,49,0,367,75.5,10.2,5.9,8.8,6.8,6.44,35,5.125,12.59181102,0.108,16.661,2.231,4,4,8
631,37,17.05405405,3.442155309,15,73,8,1,210,217,450,547,162,42,27,123,0,708,74.59,9.1,6.2,8.58,6.9,6.44,68,5,12.8368254,0.469,28.964,7.567,5,5,10
242,13,18.61538462,3.450413223,10,26,0,0,119,101,183,213,45,12,15,43,0,276,79.8,10.2,6.3,5.28,5.5,5.63,16,6.666666667,11.65577982,0.448,11.656,0.896,3,3,6
234,6,39,3.790598291,14,32,0,0,102,102,191,213,55,9,13,43,0,270,68.57,12.2,12.7,7.32,16.2,6.31,12,16.16666667,18.69198157,0,5.309,0.691,4,3,7
334,14,23.85714286,3.80239521,20,63,0,1,135,172,305,326,79,14,15,59,0,414,67.69,12.2,8.9,9.4,10.5,7.57,53,11.375,17.57258741,0.405,12.134,1.461,4,5,9
495,16,30.9375,3.521212121,13,47,0,0,232,166,358,408,120,32,20,95,0,555,69.65,10.7,10.2,7.32,11.7,6.33,37,8.4,16.16988345,0.418,14.267,1.315,4,5,9
367,23,15.95652174,3.673024523,18,48,0,0,159,148,304,347,66,16,32,68,0,423,82.75,9,5.2,7.42,6,5.81,30,6.285714286,11.32175549,0.483,19.436,3.081,4,4,8
606,29,20.89655172,4.01650165,26,111,2,1,240,267,534,590,151,35,30,104,0,759,70.02,11.1,8,10.15,10.1,7.51,99,6.25,16.78285714,0.167,24.912,3.92,6,4,10
486,20,24.3,3.841563786,22,72,0,0,223,210,428,471,105,43,30,80,0,587,74.42,11.1,8.4,7.78,10,6.63,53,6.916666667,15.63638009,0.511,16.616,2.874,5,4,9
491,25,19.64,3.869653768,22,102,3,4,186,205,399,454,120,33,25,76,0,599,63.9,12.1,8.3,11.6,10.2,7.37,74,6.666666667,15.79474747,0.492,21.646,2.862,6,5,11
444,25,17.76,3.653153153,27,59,0,0,188,181,370,413,96,29,19,86,0,502,81.22,9.5,5.8,7.42,6.8,6.42,49,6.833333333,13.26416667,1.166,19.99,3.845,4,5,9
256,8,32,4.1875,13,35,0,0,124,109,207,238,52,18,19,52,0,343,57.34,12.4,12.9,8.95,14.7,7.09,30,12.125,19.13795918,0.046,6.37,1.585,4,4,8
560,34,16.47058824,3.689285714,38,61,7,3,237,207,468,535,107,21,47,108,0,638,81.83,9.3,5.5,7.36,6.5,5.99,50,6,12.01836066,0.965,29.094,3.941,5,5,10
538,39,13.79487179,3.946096654,21,102,2,5,207,208,412,476,110,49,24,92,0,665,75,9.8,6.1,9.38,7.5,6.41,62,5,12.64796537,1.094,32.849,5.056,5,4,9
394,25,15.76,3.73857868,26,58,0,0,140,175,339,380,107,22,15,64,4,448,83.36,9.2,4.9,8.63,7,6.91,55,4.875,13.94650602,0.257,21.682,3.061,4,4,8
601,37,16.24324324,3.91014975,28,93,0,0,234,210,452,525,154,42,21,128,0,753,73.88,10.2,6.5,8.58,7.2,5.96,54,4.625,11.8031758,0.325,30.943,5.732,4,4,8
376,25,15.04,3.659574468,14,48,0,3,140,154,300,330,77,12,10,67,0,437,83.96,9.8,4.7,6.89,5.2,5.56,27,3.6,10.36267477,0.189,20.192,4.618,4,4,8
157,8,19.625,4.675159236,6,34,0,0,54,83,130,142,40,22,6,28,0,241,44.75,13,11.5,12.7,12.2,7.93,31,7.75,17.81111111,0,6.265,1.735,3,3,6
682,41,16.63414634,3.887096774,33,100,1,1,296,246,563,645,133,42,54,131,1,837,73.88,10.3,6.5,9.1,7.6,6.55,82,6.071428571,13.30773424,3.922,33.724,3.355,6,5,11
446,21,21.23809524,4.033632287,25,80,0,3,192,164,343,396,93,24,25,98,0,570,69.01,10.8,8.4,9.52,9.9,6.32,44,7.166666667,14.02902743,0.827,16.866,3.307,5,5,10
787,36,21.86111111,4.068614994,36,126,0,0,365,298,636,739,154,64,43,150,0,1008,67.49,11.5,9,8.12,9.5,6.38,81,8.5,14.60657682,0.719,31.229,4.052,5,5,10
296,16,18.5,4.037162162,26,51,0,1,122,145,262,281,62,17,27,59,0,372,71.65,10.7,7.4,9.22,8.6,6.49,34,7.25,13.75151515,1.042,12.808,2.15,4,4,8
394,26,15.15384615,3.403553299,32,33,1,2,196,173,354,384,59,19,23,77,0,428,91.31,8.1,4,4.23,3.4,5.38,24,3.95,10.19409471,2.034,20.937,3.029,4,4,8
553,25,22.12,3.797468354,36,83,0,1,226,260,486,538,119,26,43,103,0,650,69.11,10.8,8.3,9.17,9.5,6.97,72,8.3,15.66315789,1.862,20.627,2.512,4,5,9
394,21,18.76190476,3.799492386,23,58,2,1,151,180,350,382,75,28,26,68,0,457,72.56,10.6,7,10.09,8.8,6.82,50,4.625,14.35620795,0,17.276,3.724,5,4,9
433,21,20.61904762,4.057736721,34,73,0,0,163,213,387,425,117,50,19,52,0,546,70.84,11.3,7.7,9.97,9.6,7.48,72,7.583333333,16.47905512,0.411,16.204,4.383,5,5,10
276,10,27.6,3.985507246,10,46,0,2,100,140,241,261,67,19,11,42,1,342,67.79,12,8.8,9.75,10.7,7.17,39,6.916666667,16.51344262,0.162,7.849,1.989,3,3,6
502,27,18.59259259,3.752988048,22,81,1,1,200,234,436,485,100,30,29,96,0,615,72.26,11.4,7.1,8.81,8,7.03,71,5.571428571,14.96465116,1.133,22.848,3.019,4,5,9
263,18,14.61111111,3.965779468,10,40,0,0,115,118,206,239,64,9,13,45,0,321,75,9.3,6.1,7.93,6.4,6.22,29,5,12.17451477,1.871,14.813,1.317,4,3,7
496,21,23.61904762,3.844758065,25,86,2,2,177,227,443,481,141,30,22,92,1,593,68.7,11,8.5,9.52,10,6.82,60,5.571428571,15.3806089,0.352,18.847,1.8,4,5,9
556,33,16.84848485,4.044964029,23,134,3,3,154,234,459,531,176,39,31,89,0,733,49.62,12.3,9.6,14.72,11.9,8.38,109,4.5,17.63629454,1.072,28.954,2.974,6,6,12
368,11,33.45454545,3.872282609,45,47,0,0,181,177,316,349,87,22,23,63,0,449,67.01,10.1,11.2,6.98,12.5,7.15,46,9,18.97246459,0.379,9.094,1.527,4,4,8
626,33,18.96969697,3.581469649,27,64,0,5,286,237,496,570,128,35,45,99,0,696,80.11,9.3,6.2,7.02,6.8,5.96,52,6.142857143,12.42352941,0.82,29.283,2.896,6,5,11
487,28,17.39285714,3.899383984,9,75,0,0,185,151,351,427,130,36,15,89,0,635,64.2,10.8,8.2,8.64,7.6,6.08,46,7,12.44942263,0.293,22.253,5.453,4,4,8
258,7,36.85714286,3.92248062,15,31,0,0,126,136,234,250,54,10,13,53,0,309,61.33,11.5,13.4,7.5,15.7,6.85,23,16.16666667,19.75510204,0.201,5.942,0.857,4,4,8
473,20,23.65,4.054968288,21,82,5,3,194,251,450,469,100,37,20,85,0,591,68.3,10.7,8.7,10.27,10.8,7.47,75,7.666666667,17.13153846,1.477,16.064,2.458,5,5,10
336,13,25.84615385,3.699404762,18,42,0,0,167,128,265,300,63,12,20,66,1,385,73.92,10.4,8.6,8.13,10.3,6.48,32,12,15.3937415,0.122,12.254,0.624,3,4,7
507,33,15.36363636,3.830374753,21,96,1,0,167,213,431,486,118,31,33,75,0,618,66.94,10.9,7.1,9.5,7.4,6.92,71,4.625,13.83394799,1.09,27.073,4.837,6,6,12
415,30,13.83333333,3.534939759,18,55,1,7,154,192,370,403,105,24,20,74,0,478,75.71,8.8,5.8,7.24,5.4,6.74,55,3.6,13.30372493,0.101,27.198,2.701,5,6,11
550,34,16.17647059,3.774545455,24,81,4,3,211,233,474,534,151,27,25,87,0,669,74.08,10.6,6.4,8.92,7.4,6.84,74,5.928571429,13.99193133,0.672,29.298,4.03,4,4,8
614,30,20.46666667,4.123778502,17,134,2,0,255,261,532,591,166,29,27,91,0,818,60.65,12.1,9.5,10.04,10.3,7.33,96,6.916666667,16.56914701,1.417,23.636,4.946,5,5,10
714,44,16.22727273,4.138655462,27,146,14,2,286,296,623,691,162,50,45,144,0,932,64.71,11.1,8,10.2,8.8,7.1,108,4.166666667,14.87898089,2.214,37.67,4.116,5,6,11
474,29,16.34482759,3.987341772,19,97,5,0,160,219,423,460,111,28,47,82,0,611,65.93,11.2,7.5,10.37,8.4,7.63,84,4.8125,15.89905237,2.918,24.282,1.8,5,5,10
277,17,16.29411765,3.844765343,10,51,0,0,98,127,227,257,60,19,13,50,0,330,74.39,10.6,6.3,9.5,7.7,7.16,42,6.5,14.69948718,0.831,15.322,0.846,4,4,8
387,20,19.35,3.932816537,12,59,3,1,166,166,336,371,86,25,27,80,0,486,70.94,10.9,7.6,8.93,8.7,6.84,51,5.714285714,14.82752187,0.699,16.98,2.321,4,4,8
405,30,13.5,4.024691358,23,75,0,0,143,183,330,367,85,33,20,80,0,521,76.22,9.6,5.6,8.92,6.6,6.69,56,4.111111111,13.02222222,1.308,25.403,3.289,4,5,9
222,13,17.07692308,4.054054054,13,35,0,0,85,129,207,217,60,10,14,35,0,270,72.87,10.2,6.9,9.04,8.1,6.54,27,6.583333333,13.54713568,0.445,10.959,1.596,3,3,6
376,20,18.8,3.75,15,57,0,1,157,165,316,359,87,25,22,72,0,448,71.65,9.6,7.4,7.94,7.5,6.52,43,6.75,13.82796353,0.388,16.215,3.397,4,4,8
477,26,18.34615385,3.842767296,27,72,5,2,217,204,410,459,95,32,30,82,0,573,79.4,9.8,6.5,7.83,7.8,6.4,52,8.6,13.7172093,0.346,22.826,2.828,5,5,10
317,18,17.61111111,4.082018927,30,40,2,0,111,192,300,313,91,23,18,39,0,398,71.14,9.2,7.6,8.93,8.6,7.1,48,6.285714286,15.44359862,0.526,13.53,2.944,5,5,10
381,22,17.31818182,4.073490814,28,74,0,1,158,179,345,374,82,26,22,78,0,481,72.87,10.6,6.9,9.62,8.5,7.12,58,6.75,15.0247619,0.545,18.341,3.114,4,4,8
492,34,14.47058824,4.144308943,29,100,1,3,186,213,418,466,127,30,16,81,0,650,66.94,10.6,7.1,9.79,7.7,6.63,65,4.2,13.09701149,0.145,28.685,5.17,5,5,10
220,14,15.71428571,3.818181818,19,34,0,0,66,123,204,213,58,21,4,36,1,273,66.64,10.8,7.2,9.67,7.7,7.31,35,5.857142857,14.89027322,0,10.955,3.045,3,4,7
481,16,30.0625,3.856548857,18,63,0,3,239,203,432,471,81,23,30,93,0,594,68.44,11.5,10.7,7.43,12.4,6.79,50,13.375,17.66428571,0,14.678,1.322,4,4,8
389,13,29.92307692,3.843187661,32,50,0,0,170,150,311,353,97,23,28,57,0,472,69.25,12,10.4,8.07,12.5,6.37,31,8.4,16.39274788,0.525,11.008,1.468,4,3,7
446,24,18.58333333,3.961883408,30,79,0,0,177,180,374,424,94,32,23,84,0,578,71.44,11,7.4,8.7,8.2,6.4,49,3.95,13.58,0.464,20.019,3.517,5,5,10
307,26,11.80769231,4.035830619,12,56,0,0,116,166,287,301,80,11,16,56,0,384,78.14,9,4.9,8.44,5.7,6.58,42,4.277777778,12.21647059,1.516,19.363,5.12,4,4,8
504,24,21,3.751984127,21,64,0,0,194,232,447,489,124,31,24,94,0,599,70.43,9.9,7.8,9.45,9.4,7.2,72,6.571428571,15.87245283,1.318,20.659,2.022,5,4,9
137,10,13.7,3.722627737,5,17,0,0,61,61,113,130,33,5,5,27,0,177,76.72,9.8,5.4,5.32,3.7,5.45,10,5.75,9.749606299,0,9.235,0.765,3,2,5
344,19,18.10526316,3.912790698,13,44,0,0,143,152,270,302,81,17,22,60,0,409,80.01,8.7,6.2,7.54,7.3,6.21,35,5.785714286,13.07037975,0,17.252,1.748,4,4,8
571,26,21.96153846,3.95971979,25,104,0,2,235,240,504,554,145,26,25,93,0,722,69.31,11.6,8.3,9.23,9.5,6.9,75,8.7,15.42551181,1.907,21.135,2.958,5,5,10
72,7,10.28571429,4.041666667,24,11,0,0,21,54,68,70,22,7,1,15,0,86,87.31,8,3.4,7.04,4.5,6.97,12,3.357142857,13.03272727,0,6.805,0.195,2,2,4
557,38,14.65789474,4.107719928,23,109,0,0,219,227,484,539,127,47,33,102,0,749,66.54,10.7,7.3,8.8,7.1,6.96,85,5.642857143,14.03944334,0.974,32.802,4.224,5,5,10
535,30,17.83333333,4.08411215,28,102,0,2,195,211,450,506,137,39,29,106,0,697,64,12,8.2,11.31,9.9,6.92,72,5.875,14.62361233,2.497,24.479,3.024,5,4,9
478,21,22.76190476,4.148535565,29,87,0,0,211,150,319,391,94,35,51,93,0,634,67.18,12,9.1,9.4,10.7,5.93,35,7.5,13.55634703,0.361,18.703,1.936,5,4,9
716,32,22.375,3.62849162,43,106,12,7,282,303,639,702,169,62,20,126,0,820,77.57,10.3,7.2,8.47,9,7.38,108,6.833333333,16.69359606,1.78,25.89,4.33,6,6,12
293,12,24.41666667,3.819112628,23,39,0,0,115,141,255,276,79,18,12,58,0,352,67.18,11,9.1,9.46,10.7,7.06,38,10.8,16.41577689,0.678,10.046,1.276,4,4,8
635,49,12.95918367,3.806299213,38,103,5,10,232,275,560,612,143,40,32,105,0,753,76.62,9.6,5.5,9.55,7.1,6.9,89,5.125,13.45992337,0.725,40.169,8.106,5,5,10
415,26,15.96153846,3.975903614,17,60,0,0,183,143,307,362,88,31,16,71,0,517,73.68,10.3,6.6,8.11,6.9,5.65,31,7.083333333,11.08912467,0.649,22.039,3.312,4,4,8
144,6,24,3.729166667,7,15,0,0,47,74,116,128,47,4,6,23,0,167,75.74,10.5,7.9,8.36,9.8,6.31,13,8.3,14.48,0.306,5.101,0.593,3,3,6
813,32,25.40625,3.734317343,51,112,0,5,306,300,691,772,198,67,46,135,0,951,66.88,10.7,9.2,9.75,11.1,7.18,107,7.166666667,16.79268437,1.847,26.059,4.096,6,6,12
653,41,15.92682927,3.45941807,45,68,0,2,250,275,577,638,152,24,47,135,0,694,83.46,7.8,4.9,7.06,5.7,6.01,59,3.409090909,11.63424354,2.564,35.631,2.805,4,5,9
379,21,18.04761905,3.952506596,15,66,0,0,163,186,340,370,93,31,15,64,1,468,72.46,9.8,7.1,9.57,8.5,7.53,65,5.642857143,16.15878788,2.247,17.162,1.592,4,4,8
475,26,18.26923077,3.991578947,28,93,2,1,184,196,411,462,96,32,32,86,0,620,63.59,11.5,8.4,9.51,8.6,6.97,67,5,14.85148325,0.078,20.53,5.392,4,5,9
530,30,17.66666667,4.030188679,41,104,4,5,194,253,483,520,137,31,28,97,0,671,63.39,11.4,8.5,10.44,9.5,7.28,82,7.583333333,15.71298246,2.463,25.202,2.335,5,5,10
381,28,13.60714286,3.509186352,21,46,8,1,149,172,341,371,78,23,23,71,0,427,83.96,8.6,4.7,7.18,5.5,6.6,47,3.9,12.99194969,3.13,21.754,3.116,5,4,9
450,13,34.61538462,4.391111111,37,99,0,2,206,186,382,427,109,27,51,101,0,611,55.1,13.3,13.7,10.4,17,6.93,45,11.5,19.33545667,0.743,10.534,1.723,4,4,8
571,35,16.31428571,3.646234676,41,76,0,0,227,229,465,539,135,34,39,118,0,663,74.29,9.2,6.4,7.82,6.4,6.44,65,6.666666667,12.92082474,2.343,28.405,4.249,5,5,10
575,26,22.11538462,3.507826087,22,81,0,1,239,203,455,525,133,32,25,87,0,659,67.99,11,8.8,8.12,9.2,6.89,69,5.642857143,15.76614108,0.37,20.975,4.655,5,5,10
447,23,19.43478261,3.704697987,19,51,0,0,181,198,393,430,96,24,36,86,0,517,79.19,8.7,6.5,7.02,7.3,6.07,40,7.333333333,12.95002494,0.425,17.653,4.922,5,5,10
445,26,17.11538462,3.757303371,22,59,2,5,169,201,387,430,88,23,28,83,0,530,73.07,10.6,6.8,7.59,6.8,6.08,42,8.5,12.32571429,1.925,20.834,3.24,4,4,8
304,16,19,3.555921053,36,29,0,0,130,138,265,292,63,13,8,58,0,351,79.4,9.8,6.5,5.8,6.1,6.04,27,6.583333333,12.80727273,0,14.066,1.934,4,4,8
385,18,21.38888889,3.719480519,26,44,0,1,177,152,298,349,69,15,28,69,0,448,77.98,11.2,7,8.18,8.6,6.26,36,6.833333333,13.73850746,1.052,14.758,2.19,4,4,8
381,23,16.56521739,3.774278215,12,52,0,1,162,152,293,337,79,21,22,76,0,460,81.53,9.4,5.6,6.72,6.1,5.93,34,5.571428571,11.95930836,2.544,17.678,2.779,4,4,8
629,33,19.06060606,3.810810811,42,104,0,3,227,284,560,611,152,46,24,128,0,735,72.26,8.8,7.1,9.92,8.9,7.34,97,5.857142857,15.73642586,4.001,27.066,1.934,5,6,11
284,13,21.84615385,3.86971831,17,53,0,0,108,142,251,269,80,16,12,42,0,346,69.41,11.4,8.2,9.98,10.1,7.16,40,8,16.06436214,0.165,10.593,2.241,4,4,8
296,17,17.41176471,3.962837838,17,50,1,0,114,155,262,285,61,29,20,61,0,376,64.71,10.7,8,9.68,8.4,7.35,48,5.1875,15.52941176,2.376,13.234,1.391,4,4,8
385,33,11.66666667,3.774025974,43,59,0,1,163,163,322,355,81,24,18,87,0,450,86.1,9.1,3.9,7.23,4.7,6.12,42,3.181818182,11.2104142,1.583,29.642,1.775,3,4,7
853,41,20.80487805,4.17936694,35,191,0,2,323,329,725,828,186,76,58,138,0,1166,53.41,13.1,10.2,11.83,11.3,8.16,168,6.333333333,18.35076923,2.692,32.584,5.726,6,6,12
283,10,28.3,4.067137809,9,63,0,0,104,139,254,278,95,19,17,50,0,378,46.91,13.8,12.7,11.55,13.8,8.56,57,11.875,21.1014876,0.167,8.801,1.033,4,4,8
377,20,18.85,3.925729443,27,52,0,1,154,146,309,352,99,26,11,62,0,466,71.04,10.8,7.6,8.18,8,6.38,41,7,13.64938416,0.364,18.179,1.457,4,4,8
488,25,19.52,3.239754098,18,28,2,3,182,162,357,428,133,38,15,87,0,517,80.21,7.5,6.1,7.13,6.8,6.18,43,6,12.93659033,3.071,20.433,1.496,4,4,8
325,19,17.10526316,3.916923077,23,60,1,0,120,161,286,312,78,17,10,68,0,401,65.42,10.7,7.7,10.43,8.7,7.9,61,8.4,16.72369004,1.447,15.518,2.035,4,4,8
235,13,18.07692308,3.608510638,16,28,0,0,99,128,218,230,53,11,11,46,0,277,80.41,9.7,6.1,6.26,6,6.09,22,7.166666667,12.65061611,0.133,9.915,2.952,4,4,8
181,13,13.92307692,3.580110497,10,20,0,2,76,100,163,175,37,14,4,35,0,207,84.17,9.1,4.6,5.73,4.2,6.11,19,4.388888889,11.69135802,0.643,10.165,2.192,3,3,6
444,23,19.30434783,3.948198198,11,59,0,1,195,191,385,425,100,30,25,86,0,544,78.69,10.3,6.7,7.6,7.9,6.33,47,6.666666667,13.73420925,0.415,19.262,3.325,5,4,9
377,21,17.95238095,3.978779841,16,70,2,1,154,189,337,362,92,21,13,58,0,472,71.14,10.7,7.6,8.76,8.4,7.32,61,4.5625,15.99764012,0.961,17.256,2.783,5,4,9
363,29,12.51724138,3.482093664,13,51,2,1,129,150,308,346,83,16,23,65,0,409,77.84,7.9,5,6.76,4.5,6.93,53,3.125,13.20318937,0.42,25.963,2.617,4,4,8
391,26,15.03846154,3.626598465,23,45,0,4,167,177,341,379,84,23,28,67,0,471,74.9,9.3,6.1,6.31,5.1,6.44,47,4.277777778,12.75352601,0.706,21.899,3.395,4,5,9
633,37,17.10810811,3.693522907,39,97,6,6,229,277,559,609,152,41,38,100,0,758,73.07,11,6.8,8.87,7.8,6.75,79,7.75,14.02484848,2.74,28.908,5.352,4,5,9
344,19,18.10526316,3.813953488,13,49,0,0,125,162,302,333,94,14,27,71,0,422,72.26,10.2,7.1,8.35,7.6,6.67,43,7.75,14.05536424,0.186,16.436,2.378,4,4,8
493,27,18.25925926,3.657200811,25,71,1,5,186,262,461,489,96,42,26,81,0,551,81.02,8.7,5.8,8.29,7.4,6.85,65,6.285714286,14.43047619,2.42,21.543,3.037,5,5,10
526,23,22.86956522,4.192015209,22,94,0,0,226,206,415,466,134,42,32,90,0,692,67.08,10.8,9.1,9.69,11,7.06,73,8.2,16.44554865,0,20.137,2.863,4,5,9
439,26,16.88461538,3.74715262,25,78,0,1,162,191,374,421,94,28,24,66,0,513,73.98,9.4,6.5,9.16,7.6,6.95,61,5.857142857,14.29246612,0.085,22.942,2.973,5,4,9
672,36,18.66666667,3.816964286,29,73,0,0,263,206,518,613,172,46,28,129,0,814,71.55,10,7.4,7.94,7.6,5.78,50,6.833333333,11.97889816,1.165,31.288,3.545,4,4,8
301,12,25.08333333,3.744186047,19,29,0,0,141,161,281,294,68,16,25,59,0,345,81.87,9.5,7.6,7.03,9.6,6.26,26,12.75,14.99451264,0.571,10.255,1.172,4,3,7
457,18,25.38888889,4.133479212,21,89,1,1,174,223,408,443,112,35,30,74,0,602,57.2,13.5,10.8,10.86,12.4,7.72,76,8.8,18.48475248,1.251,14.035,2.714,6,5,11
412,24,17.16666667,4.087378641,25,94,0,0,122,213,372,404,120,38,23,58,0,558,49.01,12.1,9.9,13.04,10.6,8.81,94,5.055555556,18.87951662,2.592,19.945,1.462,5,5,10
759,41,18.51219512,4.191040843,26,173,0,0,278,313,646,725,201,58,44,120,0,1007,63.8,11.1,8.3,11.66,10.3,7.79,139,5,16.88760736,0.865,34.43,5.705,4,6,10
457,26,17.57692308,4.10940919,24,87,1,2,174,197,388,432,115,44,26,79,0,616,64,12.2,8.2,9.8,8.6,7.16,71,5.571428571,15.24078431,0.425,21.554,4.022,4,5,9
728,29,25.10344828,3.855769231,44,125,0,1,260,299,615,697,184,79,39,124,0,876,58.92,11.7,10.2,10.97,11.9,7.47,107,6.071428571,17.40146423,0.271,24.474,4.257,5,6,11
504,21,24,3.803571429,20,65,4,8,217,238,439,491,93,30,43,81,0,589,75.44,10.4,8,8.59,10.1,6.68,56,8.5,15.49643341,1.268,17.335,2.399,5,5,10
201,12,16.75,3.726368159,12,29,0,0,90,99,174,186,45,5,15,38,0,243,73.17,10.1,6.8,6.84,6.1,6.4,23,6.583333333,13.11111111,0.218,10.159,1.624,3,4,7
411,23,17.86956522,4.04379562,37,75,0,2,169,188,353,389,99,28,25,69,0,531,72.16,10.9,7.2,9.28,8.4,7.22,65,7.166666667,15.46521739,0.277,19.549,3.174,4,5,9
523,36,14.52777778,4.059273423,28,99,2,1,168,247,460,507,135,30,36,99,0,671,67.65,11.2,6.8,11.18,8.4,6.74,69,4.722222222,13.18482759,1.615,31.097,3.288,5,5,10
332,15,22.13333333,3.936746988,23,58,0,1,133,175,301,324,82,14,20,71,0,394,78.08,8.5,7,9.05,9.2,6.95,45,6.75,15.48108108,1.554,12.631,0.815,4,5,9
547,30,18.23333333,3.886654479,33,93,2,3,198,257,495,539,135,48,25,82,0,654,72.97,10.9,6.9,10.37,9.1,7.27,83,7.416666667,15.3767033,0.924,24.994,4.085,6,5,11
295,18,16.38888889,3.93220339,26,48,1,2,106,142,264,286,85,31,11,45,0,371,73.98,11,6.5,9.33,7.8,6.93,42,4.055555556,14.2425,0,13.726,4.274,4,4,8
384,25,15.36,3.611979167,14,45,8,1,167,152,316,352,75,9,26,63,0,419,83.46,7.7,4.9,7,5.6,5.96,35,5,11.50960725,0.428,20.862,3.711,5,4,9
183,6,30.5,4.103825137,7,23,0,0,85,104,167,176,40,9,6,32,0,228,67.22,11.2,11.1,8.48,13.6,6.98,21,12.125,18.48,0,5.149,0.851,3,3,6
409,25,16.36,3.831295844,15,58,2,0,159,188,363,391,88,26,38,72,0,497,73.88,10.5,6.5,8.34,7,6.2,42,5.3125,12.42588235,0.684,21.047,3.269,4,4,8
410,28,14.64285714,4.063414634,17,80,0,4,150,145,298,350,110,23,25,72,0,543,67.15,11.4,7,9.9,7.7,6.4,48,3.888888889,12.46372881,0.543,23.839,3.618,4,4,8
373,20,18.65,3.804289544,19,42,1,0,165,186,331,356,78,26,24,71,0,448,79.7,9.8,6.3,7.36,7.3,6.48,43,8.6,13.8487574,1.348,16.27,2.382,4,4,8
400,14,28.57142857,3.39,18,28,2,2,164,170,327,378,108,21,19,62,2,430,74.02,9.4,8.5,7.38,9.6,6.49,37,16.16666667,15.39169139,0.281,11.883,1.836,4,4,8
